city,time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,month,year,day,temperature_category,precipitation_category,wind_category,lat,lng
Larache,2026-09-19,30.6,18.5,0.0,3,14.8,28.1,2,9,2026,19,Chaude,Aucune,Faible,35.1833,-6.15
Larache,2026-09-20,36.0,20.0,0.0,3,18.2,33.8,2,9,2026,20,Très chaude,Aucune,Faible,35.1833,-6.15
Al Khmissat,2026-09-14,39.1,23.2,0.0,0,18.9,37.8,3,9,2026,14,Très chaude,Aucune,Faible,33.81,-6.06
Al Khmissat,2026-09-15,35.3,20.8,0.0,0,18.9,37.8,2,9,2026,15,Très chaude,Aucune,Faible,33.81,-6.06
Al Khmissat,2026-09-16,30.9,18.1,0.0,0,18.4,37.4,2,9,2026,16,Chaude,Aucune,Faible,33.81,-6.06
Al Khmissat,2026-09-17,27.9,16.2,0.0,2,14.1,28.8,45,9,2026,17,Modérée,Aucune,Faible,33.81,-6.06
Al Khmissat,2026-09-18,30.4,14.8,0.0,5,18.1,33.8,3,9,2026,18,Chaude,Aucune,Faible,33.81,-6.06
Al Khmissat,2026-09-19,35.3,18.1,0.0,3,13.3,27.7,3,9,2026,19,Très chaude,Aucune,Faible,33.81,-6.06
Al Khmissat,2026-09-20,38.1,19.2,0.0,3,21.2,39.6,1,9,2026,20,Très chaude,Aucune,Modéré,33.81,-6.06
Guelmim,2026-09-14,38.5,26.8,0.30000000000000004,41,21.8,40.0,51,9,2026,14,Très chaude,Faible,Modéré,28.9833,-10.0667
Guelmim,2026-09-15,37.7,24.8,0.0,4,21.7,36.7,0,9,2026,15,Très chaude,Aucune,Modéré,28.9833,-10.0667
Guelmim,2026-09-16,37.4,21.1,0.0,0,33.4,54.7,0,9,2026,16,Très chaude,Aucune,Modéré,28.9833,-10.0667
Guelmim,2026-09-17,24.8,18.6,0.0,0,26.2,44.3,3,9,2026,17,Modérée,Aucune,Modéré,28.9833,-10.0667
Guelmim,2026-09-18,27.3,18.7,0.0,0,22.4,40.3,3,9,2026,18,Modérée,Aucune,Modéré,28.9833,-10.0667
Guelmim,2026-09-19,30.7,18.9,0.0,2,23.7,43.2,3,9,2026,19,Chaude,Aucune,Modéré,28.9833,-10.0667
Guelmim,2026-09-20,36.7,20.7,0.0,2,20.9,37.1,0,9,2026,20,Très chaude,Aucune,Modéré,28.9833,-10.0667
Ksar El Kebir,2026-09-14,39.0,24.4,0.0,0,17.1,32.8,0,9,2026,14,Très chaude,Aucune,Faible,35.0,-5.9
Ksar El Kebir,2026-09-15,35.4,20.8,0.0,0,22.7,46.1,0,9,2026,15,Très chaude,Aucune,Modéré,35.0,-5.9
Ksar El Kebir,2026-09-16,29.9,20.7,0.0,0,15.9,31.0,2,9,2026,16,Modérée,Aucune,Faible,35.0,-5.9
Ksar El Kebir,2026-09-17,27.5,19.9,0.0,0,11.2,21.2,3,9,2026,17,Modérée,Aucune,Faible,35.0,-5.9
Ksar El Kebir,2026-09-18,30.9,16.4,0.0,3,18.1,34.6,45,9,2026,18,Chaude,Aucune,Faible,35.0,-5.9
Ksar El Kebir,2026-09-19,36.5,18.4,0.0,3,18.7,35.6,2,9,2026,19,Très chaude,Aucune,Faible,35.0,-5.9
Ksar El Kebir,2026-09-20,39.6,21.8,0.0,3,14.0,31.7,0,9,2026,20,Très chaude,Aucune,Faible,35.0,-5.9
Khénifra,2026-09-14,37.0,19.8,0.0,3,15.6,51.5,3,9,2026,14,Très chaude,Aucune,Faible,32.93,-5.66
Khénifra,2026-09-15,34.9,19.7,0.0,3,20.9,38.5,3,9,2026,15,Chaude,Aucune,Modéré,32.93,-5.66
Khénifra,2026-09-16,31.6,16.3,0.0,0,19.2,34.9,2,9,2026,16,Chaude,Aucune,Faible,32.93,-5.66
Khénifra,2026-09-17,30.4,16.1,0.0,13,18.5,33.5,3,9,2026,17,Chaude,Aucune,Faible,32.93,-5.66
Khénifra,2026-09-18,32.7,14.7,0.0,20,20.9,40.0,3,9,2026,18,Chaude,Aucune,Modéré,32.93,-5.66
Khénifra,2026-09-19,33.8,19.9,0.0,12,13.2,27.7,3,9,2026,19,Chaude,Aucune,Faible,32.93,-5.66
Khénifra,2026-09-20,36.2,20.3,0.0,13,10.2,23.0,2,9,2026,20,Très chaude,Aucune,Faible,32.93,-5.66
Skhirate,2026-09-14,30.6,22.6,0.0,0,11.0,25.6,45,9,2026,14,Chaude,Aucune,Faible,33.85,-7.03
Skhirate,2026-09-15,26.1,20.9,0.0,0,14.7,32.0,45,9,2026,15,Modérée,Aucune,Faible,33.85,-7.03
Skhirate,2026-09-16,24.8,20.6,0.0,0,16.9,36.7,2,9,2026,16,Modérée,Aucune,Faible,33.85,-7.03
Skhirate,2026-09-17,24.8,19.0,0.0,0,13.2,29.5,3,9,2026,17,Modérée,Aucune,Faible,33.85,-7.03
Skhirate,2026-09-18,24.6,16.7,0.0,0,16.8,36.7,2,9,2026,18,Modérée,Aucune,Faible,33.85,-7.03
Skhirate,2026-09-19,25.9,17.7,0.0,0,12.6,27.0,3,9,2026,19,Modérée,Aucune,Faible,33.85,-7.03
Skhirate,2026-09-20,29.4,20.8,0.0,0,13.8,27.7,0,9,2026,20,Modérée,Aucune,Faible,33.85,-7.03
Beni Yakhlef,2026-09-14,36.0,23.9,0.0,0,16.5,30.6,1,9,2026,14,Très chaude,Aucune,Faible,33.6555,-7.3221
Beni Yakhlef,2026-09-15,29.8,20.2,0.0,0,18.5,34.2,45,9,2026,15,Modérée,Aucune,Faible,33.6555,-7.3221
Beni Yakhlef,2026-09-16,26.5,19.4,0.0,0,20.4,37.8,3,9,2026,16,Modérée,Aucune,Modéré,33.6555,-7.3221
Beni Yakhlef,2026-09-17,26.6,18.5,0.0,0,16.4,31.0,3,9,2026,17,Modérée,Aucune,Faible,33.6555,-7.3221
Beni Yakhlef,2026-09-18,27.0,15.6,0.0,3,20.6,38.5,45,9,2026,18,Modérée,Aucune,Modéré,33.6555,-7.3221
Beni Yakhlef,2026-09-19,29.5,18.2,0.0,3,17.5,32.8,45,9,2026,19,Modérée,Aucune,Faible,33.6555,-7.3221
Beni Yakhlef,2026-09-20,33.1,20.7,0.0,0,19.1,36.4,0,9,2026,20,Chaude,Aucune,Faible,33.6555,-7.3221
Sidi Yahya Zaer,2026-09-14,38.4,23.7,0.0,0,20.7,41.4,1,9,2026,14,Très chaude,Aucune,Modéré,33.7105,-6.8831
Sidi Yahya Zaer,2026-09-15,32.1,20.3,0.0,0,21.1,42.5,1,9,2026,15,Chaude,Aucune,Modéré,33.7105,-6.8831
Sidi Yahya Zaer,2026-09-16,27.5,18.5,0.0,0,22.2,43.9,2,9,2026,16,Modérée,Aucune,Modéré,33.7105,-6.8831
Sidi Yahya Zaer,2026-09-17,26.3,17.3,0.0,0,16.4,33.5,3,9,2026,17,Modérée,Aucune,Faible,33.7105,-6.8831
Sidi Yahya Zaer,2026-09-18,27.9,15.0,0.0,0,19.6,40.3,1,9,2026,18,Modérée,Aucune,Faible,33.7105,-6.8831
Sidi Yahya Zaer,2026-09-19,31.3,16.6,0.0,0,15.8,33.1,3,9,2026,19,Chaude,Aucune,Faible,33.7105,-6.8831
Sidi Yahya Zaer,2026-09-20,36.2,19.3,0.0,0,19.1,38.2,0,9,2026,20,Très chaude,Aucune,Faible,33.7105,-6.8831
Ben Guerir,2026-09-14,39.6,26.3,0.0,0,21.1,44.3,3,9,2026,14,Très chaude,Aucune,Modéré,32.23,-7.95
Ben Guerir,2026-09-15,36.9,24.5,0.0,0,23.9,48.6,3,9,2026,15,Très chaude,Aucune,Modéré,32.23,-7.95
Ben Guerir,2026-09-16,32.5,19.5,0.0,0,22.2,44.3,0,9,2026,16,Chaude,Aucune,Modéré,32.23,-7.95
Ben Guerir,2026-09-17,28.5,16.7,0.0,0,16.3,33.1,2,9,2026,17,Modérée,Aucune,Faible,32.23,-7.95
Ben Guerir,2026-09-18,30.9,16.6,0.0,5,16.3,33.5,1,9,2026,18,Chaude,Aucune,Faible,32.23,-7.95
Ben Guerir,2026-09-19,35.7,18.4,0.9,17,9.0,32.0,80,9,2026,19,Très chaude,Faible,Faible,32.23,-7.95
Ben Guerir,2026-09-20,37.7,22.5,0.0,18,21.1,37.4,2,9,2026,20,Très chaude,Aucune,Modéré,32.23,-7.95
Ait Ali,2026-09-14,40.1,27.2,0.0,5,19.5,32.0,3,9,2026,14,Très chaude,Aucune,Faible,30.1739,-9.4881
Ait Ali,2026-09-15,35.1,25.7,0.2,5,21.0,33.8,3,9,2026,15,Très chaude,Faible,Modéré,30.1739,-9.4881
Ait Ali,2026-09-16,30.4,22.1,0.0,0,27.9,44.6,1,9,2026,16,Chaude,Aucune,Modéré,30.1739,-9.4881
Ait Ali,2026-09-17,26.2,20.5,0.0,2,26.7,42.8,2,9,2026,17,Modérée,Aucune,Modéré,30.1739,-9.4881
Ait Ali,2026-09-18,26.6,20.1,0.0,3,22.7,37.8,2,9,2026,18,Modérée,Aucune,Modéré,30.1739,-9.4881
Ait Ali,2026-09-19,31.2,19.9,0.30000000000000004,0,17.7,33.5,2,9,2026,19,Chaude,Faible,Faible,30.1739,-9.4881
Ait Ali,2026-09-20,37.8,25.3,0.0,0,22.5,37.4,1,9,2026,20,Très chaude,Aucune,Modéré,30.1739,-9.4881
My Drarga,2026-09-14,39.6,26.6,0.0,3,18.9,39.2,3,9,2026,14,Très chaude,Aucune,Faible,30.3805,-9.4763
My Drarga,2026-09-15,34.5,25.7,0.30000000000000004,3,15.2,33.8,3,9,2026,15,Chaude,Faible,Faible,30.3805,-9.4763
My Drarga,2026-09-16,32.4,22.3,0.0,0,19.0,40.0,1,9,2026,16,Chaude,Aucune,Faible,30.3805,-9.4763
My Drarga,2026-09-17,26.9,20.4,0.0,0,17.3,40.3,2,9,2026,17,Modérée,Aucune,Faible,30.3805,-9.4763
My Drarga,2026-09-18,26.4,19.6,0.0,5,17.3,38.2,2,9,2026,18,Modérée,Aucune,Faible,30.3805,-9.4763
My Drarga,2026-09-19,37.9,20.2,0.0,5,16.3,40.0,3,9,2026,19,Très chaude,Aucune,Faible,30.3805,-9.4763
My Drarga,2026-09-20,40.2,25.3,0.0,0,16.9,38.5,1,9,2026,20,Très chaude,Aucune,Faible,30.3805,-9.4763
Lqoliaa,2026-09-14,40.4,25.1,0.0,5,20.3,42.8,3,9,2026,14,Très chaude,Aucune,Modéré,30.2942,-9.4544
Lqoliaa,2026-09-15,35.8,24.9,0.30000000000000004,5,19.1,40.3,3,9,2026,15,Très chaude,Faible,Faible,30.2942,-9.4544
Lqoliaa,2026-09-16,30.9,21.4,0.0,0,24.3,49.3,1,9,2026,16,Chaude,Aucune,Modéré,30.2942,-9.4544
Lqoliaa,2026-09-17,27.2,20.5,0.0,2,18.4,39.6,2,9,2026,17,Modérée,Aucune,Faible,30.2942,-9.4544
Lqoliaa,2026-09-18,27.3,19.5,0.0,6,19.4,41.8,3,9,2026,18,Modérée,Aucune,Faible,30.2942,-9.4544
Lqoliaa,2026-09-19,33.8,19.8,0.0,5,16.2,34.9,3,9,2026,19,Chaude,Aucune,Faible,30.2942,-9.4544
Lqoliaa,2026-09-20,38.5,23.8,0.0,0,21.6,45.4,1,9,2026,20,Très chaude,Aucune,Modéré,30.2942,-9.4544
El Kelaa des Srarhna,2026-09-14,39.6,24.9,0.0,3,19.9,33.1,3,9,2026,14,Très chaude,Aucune,Faible,32.05,-7.4
El Kelaa des Srarhna,2026-09-15,37.7,24.2,0.0,3,22.3,38.2,3,9,2026,15,Très chaude,Aucune,Modéré,32.05,-7.4
El Kelaa des Srarhna,2026-09-16,34.0,19.2,0.0,0,19.2,32.8,0,9,2026,16,Chaude,Aucune,Faible,32.05,-7.4
El Kelaa des Srarhna,2026-09-17,30.1,17.0,0.0,5,15.5,26.6,2,9,2026,17,Chaude,Aucune,Faible,32.05,-7.4
El Kelaa des Srarhna,2026-09-18,31.6,17.3,0.0,15,13.5,23.4,2,9,2026,18,Chaude,Aucune,Faible,32.05,-7.4
El Kelaa des Srarhna,2026-09-19,35.1,18.5,0.6000000000000001,10,12.2,31.7,80,9,2026,19,Très chaude,Faible,Faible,32.05,-7.4
El Kelaa des Srarhna,2026-09-20,37.3,20.3,0.0,10,12.5,21.2,3,9,2026,20,Très chaude,Aucune,Faible,32.05,-7.4
Moulay Abdallah,2026-09-14,32.6,21.8,0.0,0,15.8,24.8,2,9,2026,14,Chaude,Aucune,Faible,33.1978,-8.5883
Moulay Abdallah,2026-09-15,28.3,21.6,0.0,0,19.9,31.7,45,9,2026,15,Modérée,Aucune,Faible,33.1978,-8.5883
Moulay Abdallah,2026-09-16,25.8,21.1,0.0,0,22.2,35.6,2,9,2026,16,Modérée,Aucune,Modéré,33.1978,-8.5883
Moulay Abdallah,2026-09-17,25.7,19.2,0.0,0,17.0,26.6,3,9,2026,17,Modérée,Aucune,Faible,33.1978,-8.5883
Moulay Abdallah,2026-09-18,25.8,18.9,0.0,0,21.8,35.6,45,9,2026,18,Modérée,Aucune,Modéré,33.1978,-8.5883
Moulay Abdallah,2026-09-19,27.6,20.4,0.0,2,19.6,36.7,45,9,2026,19,Modérée,Aucune,Faible,33.1978,-8.5883
Moulay Abdallah,2026-09-20,30.3,21.1,0.0,0,18.9,35.3,45,9,2026,20,Chaude,Aucune,Faible,33.1978,-8.5883
Tiflet,2026-09-14,38.5,25.4,0.0,0,18.8,37.4,1,9,2026,14,Très chaude,Aucune,Faible,33.9,-6.33
Tiflet,2026-09-15,33.4,21.8,0.0,0,18.9,38.2,1,9,2026,15,Chaude,Aucune,Faible,33.9,-6.33
Tiflet,2026-09-16,28.7,19.0,0.0,0,19.6,39.6,2,9,2026,16,Modérée,Aucune,Faible,33.9,-6.33
Tiflet,2026-09-17,27.0,16.3,0.0,0,14.5,29.9,3,9,2026,17,Modérée,Aucune,Faible,33.9,-6.33
Tiflet,2026-09-18,30.1,15.2,0.0,3,15.5,37.1,3,9,2026,18,Chaude,Aucune,Faible,33.9,-6.33
Tiflet,2026-09-19,34.9,18.8,0.0,3,14.1,33.1,3,9,2026,19,Chaude,Aucune,Faible,33.9,-6.33
Tiflet,2026-09-20,38.2,20.8,0.0,3,18.1,38.2,3,9,2026,20,Très chaude,Aucune,Faible,33.9,-6.33
Oulad Teïma,2026-09-14,41.9,24.5,0.0,5,23.8,44.3,3,9,2026,14,Très chaude,Aucune,Modéré,30.4,-9.21
Oulad Teïma,2026-09-15,40.3,24.8,0.0,5,22.5,43.2,2,9,2026,15,Très chaude,Aucune,Modéré,30.4,-9.21
Oulad Teïma,2026-09-16,34.6,21.3,0.0,0,27.3,51.5,0,9,2026,16,Chaude,Aucune,Modéré,30.4,-9.21
Oulad Teïma,2026-09-17,29.3,19.1,0.0,2,25.8,48.6,2,9,2026,17,Modérée,Aucune,Modéré,30.4,-9.21
Oulad Teïma,2026-09-18,29.2,18.1,0.0,3,24.3,46.4,1,9,2026,18,Modérée,Aucune,Modéré,30.4,-9.21
Oulad Teïma,2026-09-19,35.1,18.7,0.0,3,17.8,31.7,2,9,2026,19,Très chaude,Aucune,Faible,30.4,-9.21
Oulad Teïma,2026-09-20,40.4,24.3,0.0,0,28.8,50.0,2,9,2026,20,Très chaude,Aucune,Modéré,30.4,-9.21
Berkane,2026-09-14,27.1,18.8,0.0,0,16.0,33.5,2,9,2026,14,Modérée,Aucune,Faible,34.9167,-2.3167
Berkane,2026-09-15,26.8,17.5,0.0,0,12.6,27.7,3,9,2026,15,Modérée,Aucune,Faible,34.9167,-2.3167
Berkane,2026-09-16,31.4,16.5,0.0,0,13.0,28.8,1,9,2026,16,Chaude,Aucune,Faible,34.9167,-2.3167
Berkane,2026-09-17,26.6,20.0,0.0,8,15.8,35.6,3,9,2026,17,Modérée,Aucune,Faible,34.9167,-2.3167
Berkane,2026-09-18,26.4,17.7,0.0,10,17.7,39.2,3,9,2026,18,Modérée,Aucune,Faible,34.9167,-2.3167
Berkane,2026-09-19,28.0,19.1,0.0,6,13.6,25.2,3,9,2026,19,Modérée,Aucune,Faible,34.9167,-2.3167
Berkane,2026-09-20,28.2,19.9,0.0,3,12.2,23.4,2,9,2026,20,Modérée,Aucune,Faible,34.9167,-2.3167
Ain El Aouda,2026-09-14,37.6,22.6,0.0,0,17.9,35.3,1,9,2026,14,Très chaude,Aucune,Faible,33.8111,-6.7922
Ain El Aouda,2026-09-15,30.7,19.7,0.0,0,19.6,39.2,0,9,2026,15,Chaude,Aucune,Faible,33.8111,-6.7922
Ain El Aouda,2026-09-16,26.8,18.6,0.0,0,20.6,41.4,2,9,2026,16,Modérée,Aucune,Modéré,33.8111,-6.7922
Ain El Aouda,2026-09-17,26.4,17.1,0.0,0,15.8,31.7,3,9,2026,17,Modérée,Aucune,Faible,33.8111,-6.7922
Ain El Aouda,2026-09-18,28.1,15.0,0.0,3,18.3,37.4,45,9,2026,18,Modérée,Aucune,Faible,33.8111,-6.7922
Ain El Aouda,2026-09-19,32.4,16.5,0.0,5,15.5,33.1,3,9,2026,19,Chaude,Aucune,Faible,33.8111,-6.7922
Ain El Aouda,2026-09-20,36.7,20.5,0.0,5,20.4,39.2,0,9,2026,20,Très chaude,Aucune,Modéré,33.8111,-6.7922
Errachidia,2026-09-14,36.4,25.1,0.0,3,21.4,42.1,3,9,2026,14,Très chaude,Aucune,Modéré,31.9319,-4.4244
Errachidia,2026-09-15,33.5,24.6,0.1,15,10.2,23.8,3,9,2026,15,Chaude,Faible,Faible,31.9319,-4.4244
Errachidia,2026-09-16,33.0,21.7,0.0,3,21.7,43.2,2,9,2026,16,Chaude,Aucune,Modéré,31.9319,-4.4244
Errachidia,2026-09-17,32.8,21.1,0.0,28,14.3,42.5,3,9,2026,17,Chaude,Aucune,Faible,31.9319,-4.4244
Errachidia,2026-09-18,33.2,22.4,0.0,38,11.2,24.5,3,9,2026,18,Chaude,Aucune,Faible,31.9319,-4.4244
Errachidia,2026-09-19,31.1,22.4,0.0,30,17.7,30.2,3,9,2026,19,Chaude,Aucune,Faible,31.9319,-4.4244
Errachidia,2026-09-20,33.0,21.6,0.0,11,10.7,21.2,1,9,2026,20,Chaude,Aucune,Faible,31.9319,-4.4244
Al Fqih Ben Çalah,2026-09-14,41.0,21.6,0.0,3,13.2,28.1,3,9,2026,14,Très chaude,Aucune,Faible,32.507,-6.6886
Al Fqih Ben Çalah,2026-09-15,39.2,21.7,0.0,0,21.7,41.0,3,9,2026,15,Très chaude,Aucune,Modéré,32.507,-6.6886
Al Fqih Ben Çalah,2026-09-16,35.2,16.8,0.0,0,20.5,42.8,0,9,2026,16,Très chaude,Aucune,Modéré,32.507,-6.6886
Al Fqih Ben Çalah,2026-09-17,32.8,16.1,0.0,2,14.9,30.2,45,9,2026,17,Chaude,Aucune,Faible,32.507,-6.6886
Al Fqih Ben Çalah,2026-09-18,34.3,16.2,0.0,15,7.5,20.9,1,9,2026,18,Chaude,Aucune,Faible,32.507,-6.6886
Al Fqih Ben Çalah,2026-09-19,37.8,18.3,0.0,9,13.8,46.1,3,9,2026,19,Très chaude,Aucune,Faible,32.507,-6.6886
Al Fqih Ben Çalah,2026-09-20,39.5,20.6,0.0,3,13.8,24.8,2,9,2026,20,Très chaude,Aucune,Faible,32.507,-6.6886
Ad Darwa,2026-09-14,38.0,23.9,0.0,0,17.7,33.8,2,9,2026,14,Très chaude,Aucune,Faible,33.4167,-7.5333
Ad Darwa,2026-09-15,32.2,20.3,0.0,0,17.6,34.6,45,9,2026,15,Chaude,Aucune,Faible,33.4167,-7.5333
Ad Darwa,2026-09-16,27.4,19.3,0.0,0,19.0,36.4,45,9,2026,16,Modérée,Aucune,Faible,33.4167,-7.5333
Ad Darwa,2026-09-17,26.9,18.5,0.0,2,14.5,29.5,3,9,2026,17,Modérée,Aucune,Faible,33.4167,-7.5333
Ad Darwa,2026-09-18,27.6,16.3,0.0,3,19.5,38.2,45,9,2026,18,Modérée,Aucune,Faible,33.4167,-7.5333
Ad Darwa,2026-09-19,32.7,18.6,0.0,5,19.6,36.7,45,9,2026,19,Chaude,Aucune,Faible,33.4167,-7.5333
Ad Darwa,2026-09-20,36.9,20.5,0.0,5,19.8,40.3,3,9,2026,20,Très chaude,Aucune,Faible,33.4167,-7.5333
Martil,2026-09-14,25.6,22.2,0.0,0,19.1,41.4,2,9,2026,14,Modérée,Aucune,Faible,35.61,-5.27
Martil,2026-09-15,26.1,21.3,0.0,0,11.3,27.0,2,9,2026,15,Modérée,Aucune,Faible,35.61,-5.27
Martil,2026-09-16,32.0,19.3,0.0,0,16.6,41.0,1,9,2026,16,Chaude,Aucune,Faible,35.61,-5.27
Martil,2026-09-17,25.4,19.5,0.0,3,16.1,36.7,3,9,2026,17,Modérée,Aucune,Faible,35.61,-5.27
Martil,2026-09-18,24.9,18.6,0.0,13,18.1,38.9,3,9,2026,18,Modérée,Aucune,Faible,35.61,-5.27
Martil,2026-09-19,25.7,21.7,0.0,18,23.1,40.0,3,9,2026,19,Modérée,Aucune,Modéré,35.61,-5.27
Martil,2026-09-20,25.5,22.6,0.0,5,22.0,39.6,3,9,2026,20,Modérée,Aucune,Modéré,35.61,-5.27
Sidi Slimane,2026-09-14,39.8,23.5,0.0,0,16.8,35.6,0,9,2026,14,Très chaude,Aucune,Faible,34.26,-5.93
Sidi Slimane,2026-09-15,34.1,20.8,0.0,0,17.6,36.7,2,9,2026,15,Chaude,Aucune,Faible,34.26,-5.93
Sidi Slimane,2026-09-16,30.6,20.7,0.0,0,18.7,39.2,2,9,2026,16,Chaude,Aucune,Faible,34.26,-5.93
Sidi Slimane,2026-09-17,28.3,19.3,0.0,0,13.0,28.1,3,9,2026,17,Modérée,Aucune,Faible,34.26,-5.93
Sidi Slimane,2026-09-18,32.2,17.1,0.0,3,14.8,36.4,45,9,2026,18,Chaude,Aucune,Faible,34.26,-5.93
Sidi Slimane,2026-09-19,37.5,19.1,0.0,0,17.4,33.8,1,9,2026,19,Très chaude,Aucune,Faible,34.26,-5.93
Sidi Slimane,2026-09-20,40.5,21.8,0.0,0,16.5,34.2,1,9,2026,20,Très chaude,Aucune,Faible,34.26,-5.93
Oued Zem,2026-09-14,37.6,23.0,0.0,10,19.7,43.2,3,9,2026,14,Très chaude,Aucune,Faible,32.8619,-6.5711
Oued Zem,2026-09-15,35.6,22.0,0.0,0,22.6,45.0,2,9,2026,15,Très chaude,Aucune,Modéré,32.8619,-6.5711
Oued Zem,2026-09-16,32.1,17.4,0.0,0,20.6,41.0,1,9,2026,16,Chaude,Aucune,Modéré,32.8619,-6.5711
Oued Zem,2026-09-17,30.0,16.2,0.0,0,16.5,34.6,3,9,2026,17,Chaude,Aucune,Faible,32.8619,-6.5711
Oued Zem,2026-09-18,31.1,14.6,0.0,25,16.5,38.2,3,9,2026,18,Chaude,Aucune,Faible,32.8619,-6.5711
Oued Zem,2026-09-19,33.6,18.7,0.0,11,12.4,33.1,2,9,2026,19,Chaude,Aucune,Faible,32.8619,-6.5711
Oued Zem,2026-09-20,35.4,19.4,0.0,3,16.1,40.3,2,9,2026,20,Très chaude,Aucune,Faible,32.8619,-6.5711
Sefrou,2026-09-14,34.5,24.7,0.0,0,17.7,38.9,3,9,2026,14,Chaude,Aucune,Faible,33.83,-4.83
Sefrou,2026-09-15,32.9,23.1,0.0,0,16.4,36.0,3,9,2026,15,Chaude,Aucune,Faible,33.83,-4.83
Sefrou,2026-09-16,29.1,18.4,0.0,0,18.4,40.0,1,9,2026,16,Modérée,Aucune,Faible,33.83,-4.83
Sefrou,2026-09-17,25.3,17.6,0.0,8,15.0,35.3,3,9,2026,17,Modérée,Aucune,Faible,33.83,-4.83
Sefrou,2026-09-18,28.4,16.6,0.0,23,16.5,36.0,3,9,2026,18,Modérée,Aucune,Faible,33.83,-4.83
Sefrou,2026-09-19,33.0,18.0,0.9,3,14.5,28.4,80,9,2026,19,Chaude,Faible,Faible,33.83,-4.83
Sefrou,2026-09-20,34.9,19.8,0.0,3,21.0,42.1,2,9,2026,20,Chaude,Aucune,Modéré,33.83,-4.83
Taroudannt,2026-09-14,41.9,26.1,0.0,3,22.0,42.5,3,9,2026,14,Très chaude,Aucune,Modéré,30.4711,-8.8778
Taroudannt,2026-09-15,41.1,26.4,0.0,3,27.4,56.9,3,9,2026,15,Très chaude,Aucune,Modéré,30.4711,-8.8778
Taroudannt,2026-09-16,36.5,23.3,0.0,0,24.9,49.0,0,9,2026,16,Très chaude,Aucune,Modéré,30.4711,-8.8778
Taroudannt,2026-09-17,30.4,18.7,0.0,2,25.3,52.2,45,9,2026,17,Chaude,Aucune,Modéré,30.4711,-8.8778
Taroudannt,2026-09-18,30.5,17.8,0.0,8,23.2,50.0,1,9,2026,18,Chaude,Aucune,Modéré,30.4711,-8.8778
Taroudannt,2026-09-19,38.4,17.7,0.0,3,18.9,36.7,45,9,2026,19,Très chaude,Aucune,Faible,30.4711,-8.8778
Taroudannt,2026-09-20,42.0,25.0,0.0,0,24.0,47.5,2,9,2026,20,Très chaude,Aucune,Modéré,30.4711,-8.8778
Essaouira,2026-09-14,33.1,22.6,0.0,0,15.9,29.9,2,9,2026,14,Chaude,Aucune,Faible,31.513,-9.7687
Essaouira,2026-09-15,27.3,21.3,0.0,0,25.1,46.8,2,9,2026,15,Modérée,Aucune,Modéré,31.513,-9.7687
Essaouira,2026-09-16,24.2,19.4,0.0,0,36.0,66.2,1,9,2026,16,Modérée,Aucune,Modéré,31.513,-9.7687
Essaouira,2026-09-17,24.0,18.6,0.0,0,27.7,50.4,1,9,2026,17,Modérée,Aucune,Modéré,31.513,-9.7687
Essaouira,2026-09-18,23.5,18.5,0.0,5,30.1,54.7,1,9,2026,18,Modérée,Aucune,Modéré,31.513,-9.7687
Essaouira,2026-09-19,30.6,18.4,0.0,5,18.9,35.3,3,9,2026,19,Chaude,Aucune,Faible,31.513,-9.7687
Essaouira,2026-09-20,37.7,24.7,0.0,0,14.2,30.2,2,9,2026,20,Très chaude,Aucune,Faible,31.513,-9.7687
Azrou,2026-09-14,31.7,18.9,0.0,20,15.4,49.3,3,9,2026,14,Chaude,Aucune,Faible,33.4344,-5.2213
Azrou,2026-09-15,30.1,18.7,0.0,3,19.5,42.1,3,9,2026,15,Chaude,Aucune,Faible,33.4344,-5.2213
Azrou,2026-09-16,26.0,14.7,0.0,0,14.8,35.3,2,9,2026,16,Modérée,Aucune,Faible,33.4344,-5.2213
Azrou,2026-09-17,24.8,15.4,0.0,15,13.9,34.9,3,9,2026,17,Modérée,Aucune,Faible,33.4344,-5.2213
Azrou,2026-09-18,26.6,12.9,0.0,25,12.7,31.3,3,9,2026,18,Modérée,Aucune,Faible,33.4344,-5.2213
Azrou,2026-09-19,28.7,18.4,0.30000000000000004,13,11.6,37.9,3,9,2026,19,Modérée,Faible,Faible,33.4344,-5.2213
Azrou,2026-09-20,30.7,18.9,0.0,13,12.3,46.8,2,9,2026,20,Chaude,Aucune,Faible,33.4344,-5.2213
Guercif,2026-09-14,32.2,19.5,0.0,0,24.4,45.7,1,9,2026,14,Chaude,Aucune,Modéré,34.23,-3.36
Guercif,2026-09-15,33.3,18.8,0.0,0,23.0,42.1,3,9,2026,15,Chaude,Aucune,Modéré,34.23,-3.36
Guercif,2026-09-16,34.3,18.5,0.0,3,25.6,47.5,2,9,2026,16,Chaude,Aucune,Modéré,34.23,-3.36
Guercif,2026-09-17,31.2,20.4,0.0,10,26.5,48.6,3,9,2026,17,Chaude,Aucune,Modéré,34.23,-3.36
Guercif,2026-09-18,30.2,18.2,0.0,15,27.8,52.6,3,9,2026,18,Chaude,Aucune,Modéré,34.23,-3.36
Guercif,2026-09-19,32.0,19.7,0.0,10,27.0,45.7,3,9,2026,19,Chaude,Aucune,Modéré,34.23,-3.36
