time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,city,lat,lng,month,year,day,temperature_category,precipitation_category,wind_category
2026-09-25,37.8,20.3,0.0,0,17.1,36.4,2,Sidi Qacem,34.21,-5.7,9,2026,25,Chaude,Aucune,Faible
2026-09-26,33.3,18.2,0.0,0,15.4,32.4,3,Sidi Qacem,34.21,-5.7,9,2026,26,Chaude,Aucune,Faible
2026-09-20,39.3,23.4,0.0,0,17.6,37.1,1,Sidi Slimane,34.26,-5.93,9,2026,20,Extrême,Aucune,Faible
2026-09-21,38.3,22.2,0.0,0,14.3,31.0,2,Sidi Slimane,34.26,-5.93,9,2026,21,Extrême,Aucune,Faible
2026-09-22,36.3,19.6,0.0,0,13.6,31.7,0,Sidi Slimane,34.26,-5.93,9,2026,22,Chaude,Aucune,Faible
2026-09-23,37.3,18.2,0.0,0,13.0,35.6,1,Sidi Slimane,34.26,-5.93,9,2026,23,Chaude,Aucune,Faible
2026-09-24,38.2,18.0,0.0,0,14.8,39.2,0,Sidi Slimane,34.26,-5.93,9,2026,24,Extrême,Aucune,Faible
2026-09-25,38.0,17.7,0.0,0,15.6,35.6,2,Sidi Slimane,34.26,-5.93,9,2026,25,Extrême,Aucune,Faible
2026-09-26,32.1,16.2,0.0,0,17.1,32.4,3,Sidi Slimane,34.26,-5.93,9,2026,26,Chaude,Aucune,Faible
2026-09-20,36.1,19.7,0.0,0,16.1,29.2,2,Sidi Smai’il,32.8167,-8.5,9,2026,20,Chaude,Aucune,Faible
2026-09-21,38.9,21.2,0.0,0,17.6,30.6,3,Sidi Smai’il,32.8167,-8.5,9,2026,21,Extrême,Aucune,Faible
2026-09-22,35.6,17.4,0.0,0,15.9,28.8,1,Sidi Smai’il,32.8167,-8.5,9,2026,22,Chaude,Aucune,Faible
2026-09-23,33.8,18.2,0.0,0,15.5,28.4,45,Sidi Smai’il,32.8167,-8.5,9,2026,23,Chaude,Aucune,Faible
2026-09-24,32.5,17.4,0.0,0,16.8,30.6,45,Sidi Smai’il,32.8167,-8.5,9,2026,24,Chaude,Aucune,Faible
2026-09-25,31.1,19.2,0.0,0,18.5,34.6,45,Sidi Smai’il,32.8167,-8.5,9,2026,25,Chaude,Aucune,Faible
2026-09-26,29.3,18.9,0.0,0,18.4,34.6,3,Sidi Smai’il,32.8167,-8.5,9,2026,26,Modérée,Aucune,Faible
2026-09-20,38.1,22.0,0.0,0,17.7,32.4,1,Sidi Yahia El Gharb,34.3058,-6.3058,9,2026,20,Extrême,Aucune,Faible
2026-09-21,36.9,20.3,0.0,0,15.3,28.8,2,Sidi Yahia El Gharb,34.3058,-6.3058,9,2026,21,Chaude,Aucune,Faible
2026-09-22,34.5,18.8,0.0,0,14.3,25.9,0,Sidi Yahia El Gharb,34.3058,-6.3058,9,2026,22,Chaude,Aucune,Faible
2026-09-23,34.6,17.4,0.0,0,17.1,32.4,1,Sidi Yahia El Gharb,34.3058,-6.3058,9,2026,23,Chaude,Aucune,Faible
2026-09-24,35.0,17.1,0.0,0,21.7,39.2,0,Sidi Yahia El Gharb,34.3058,-6.3058,9,2026,24,Chaude,Aucune,Modéré
2026-09-25,36.7,17.0,0.0,0,18.0,34.6,3,Sidi Yahia El Gharb,34.3058,-6.3058,9,2026,25,Chaude,Aucune,Faible
2026-09-26,31.1,16.9,0.0,0,17.9,33.5,3,Sidi Yahia El Gharb,34.3058,-6.3058,9,2026,26,Chaude,Aucune,Faible
2026-09-20,35.6,19.5,0.0,0,20.8,41.8,2,Sidi Yahya Zaer,33.7105,-6.8831,9,2026,20,Chaude,Aucune,Modéré
2026-09-21,36.3,20.9,0.0,0,18.6,37.4,2,Sidi Yahya Zaer,33.7105,-6.8831,9,2026,21,Chaude,Aucune,Faible
2026-09-22,33.5,20.2,0.0,0,16.5,33.5,0,Sidi Yahya Zaer,33.7105,-6.8831,9,2026,22,Chaude,Aucune,Faible
2026-09-23,33.3,17.9,0.0,0,17.3,34.6,0,Sidi Yahya Zaer,33.7105,-6.8831,9,2026,23,Chaude,Aucune,Faible
2026-09-24,32.9,19.9,0.0,0,17.3,35.3,0,Sidi Yahya Zaer,33.7105,-6.8831,9,2026,24,Chaude,Aucune,Faible
2026-09-25,33.2,16.7,0.0,0,15.6,32.8,3,Sidi Yahya Zaer,33.7105,-6.8831,9,2026,25,Chaude,Aucune,Faible
2026-09-26,29.4,15.8,0.0,0,16.4,32.8,3,Sidi Yahya Zaer,33.7105,-6.8831,9,2026,26,Modérée,Aucune,Faible
2026-09-20,28.4,19.4,0.0,0,11.0,25.6,2,Skhirate,33.85,-7.03,9,2026,20,Modérée,Aucune,Faible
2026-09-21,29.2,20.1,0.0,0,12.6,29.2,2,Skhirate,33.85,-7.03,9,2026,21,Modérée,Aucune,Faible
2026-09-22,27.5,19.2,0.0,0,11.0,25.6,45,Skhirate,33.85,-7.03,9,2026,22,Modérée,Aucune,Faible
2026-09-23,26.7,18.3,0.0,0,12.3,28.1,45,Skhirate,33.85,-7.03,9,2026,23,Modérée,Aucune,Faible
2026-09-24,26.4,18.1,0.0,0,12.1,27.4,1,Skhirate,33.85,-7.03,9,2026,24,Modérée,Aucune,Faible
2026-09-25,26.1,19.0,0.0,0,11.3,24.1,3,Skhirate,33.85,-7.03,9,2026,25,Modérée,Aucune,Faible
2026-09-26,25.3,18.8,0.0,0,11.3,23.8,3,Skhirate,33.85,-7.03,9,2026,26,Modérée,Aucune,Faible
2026-09-20,37.8,24.7,0.0,0,22.4,42.1,1,Souk et Tnine Jorf el Mellah,34.4945,-5.5047,9,2026,20,Chaude,Aucune,Modéré
2026-09-21,37.6,24.8,0.0,0,17.7,33.1,2,Souk et Tnine Jorf el Mellah,34.4945,-5.5047,9,2026,21,Chaude,Aucune,Faible
2026-09-22,35.9,23.3,0.0,0,13.8,27.0,0,Souk et Tnine Jorf el Mellah,34.4945,-5.5047,9,2026,22,Chaude,Aucune,Faible
2026-09-23,36.7,20.8,0.0,0,11.6,22.7,0,Souk et Tnine Jorf el Mellah,34.4945,-5.5047,9,2026,23,Chaude,Aucune,Faible
2026-09-24,38.0,20.7,0.0,0,14.3,25.6,0,Souk et Tnine Jorf el Mellah,34.4945,-5.5047,9,2026,24,Extrême,Aucune,Faible
2026-09-25,38.4,19.3,0.0,0,13.3,29.9,1,Souk et Tnine Jorf el Mellah,34.4945,-5.5047,9,2026,25,Extrême,Aucune,Faible
2026-09-26,34.5,19.8,0.0,0,16.2,29.5,3,Souk et Tnine Jorf el Mellah,34.4945,-5.5047,9,2026,26,Chaude,Aucune,Faible
2026-09-20,38.4,22.9,0.0,3,17.4,30.6,3,Souq Sebt Oulad Nemma,32.3,-6.7,9,2026,20,Extrême,Aucune,Faible
2026-09-21,38.2,21.2,0.0,0,11.2,21.2,2,Souq Sebt Oulad Nemma,32.3,-6.7,9,2026,21,Extrême,Aucune,Faible
2026-09-22,37.3,21.8,0.0,0,10.9,20.2,2,Souq Sebt Oulad Nemma,32.3,-6.7,9,2026,22,Chaude,Aucune,Faible
2026-09-23,37.4,20.0,0.0,0,9.2,17.6,0,Souq Sebt Oulad Nemma,32.3,-6.7,9,2026,23,Chaude,Aucune,Faible
2026-09-24,38.2,18.6,0.0,0,7.9,16.6,0,Souq Sebt Oulad Nemma,32.3,-6.7,9,2026,24,Extrême,Aucune,Faible
2026-09-25,38.9,18.9,0.0,0,11.8,22.0,3,Souq Sebt Oulad Nemma,32.3,-6.7,9,2026,25,Extrême,Aucune,Faible
2026-09-26,33.9,20.1,0.0,0,10.0,23.4,3,Souq Sebt Oulad Nemma,32.3,-6.7,9,2026,26,Chaude,Aucune,Faible
2026-09-20,29.3,19.1,0.4,18,10.7,22.3,61,Tabount,30.9014,-6.9217,9,2026,20,Modérée,Faible,Faible
2026-09-21,29.7,19.3,1.2,20,16.6,28.4,80,Tabount,30.9014,-6.9217,9,2026,21,Modérée,Faible,Faible
2026-09-22,32.2,17.8,0.0,0,26.6,43.9,1,Tabount,30.9014,-6.9217,9,2026,22,Chaude,Aucune,Modéré
2026-09-23,31.5,16.7,0.0,0,12.3,23.0,1,Tabount,30.9014,-6.9217,9,2026,23,Chaude,Aucune,Faible
2026-09-24,32.0,17.9,0.0,0,20.9,33.1,80,Tabount,30.9014,-6.9217,9,2026,24,Chaude,Aucune,Modéré
2026-09-25,33.3,17.0,0.0,0,13.2,20.9,2,Tabount,30.9014,-6.9217,9,2026,25,Chaude,Aucune,Faible
2026-09-26,30.8,18.7,0.0,3,10.8,17.6,3,Tabount,30.9014,-6.9217,9,2026,26,Chaude,Aucune,Faible
2026-09-20,32.5,23.1,0.2,18,15.0,30.6,80,Tahannawt,31.3514,-7.9508,9,2026,20,Chaude,Faible,Faible
2026-09-21,33.4,22.6,0.0,8,18.3,34.6,3,Tahannawt,31.3514,-7.9508,9,2026,21,Chaude,Aucune,Faible
2026-09-22,32.9,20.7,0.0,0,17.1,31.3,0,Tahannawt,31.3514,-7.9508,9,2026,22,Chaude,Aucune,Faible
2026-09-23,32.8,18.8,0.0,0,14.5,27.7,0,Tahannawt,31.3514,-7.9508,9,2026,23,Chaude,Aucune,Faible
2026-09-24,32.8,18.6,0.0,0,15.7,29.5,0,Tahannawt,31.3514,-7.9508,9,2026,24,Chaude,Aucune,Faible
2026-09-25,33.6,18.9,0.0,0,14.3,26.6,2,Tahannawt,31.3514,-7.9508,9,2026,25,Chaude,Aucune,Faible
2026-09-26,28.7,19.9,0.0,8,12.5,21.2,3,Tahannawt,31.3514,-7.9508,9,2026,26,Modérée,Aucune,Faible
2026-09-20,33.6,21.1,0.0,0,19.2,37.4,0,Tahla,34.05,-4.42,9,2026,20,Chaude,Aucune,Faible
2026-09-21,33.4,20.5,0.0,0,15.6,30.6,1,Tahla,34.05,-4.42,9,2026,21,Chaude,Aucune,Faible
2026-09-22,32.2,18.8,0.0,0,10.8,21.2,2,Tahla,34.05,-4.42,9,2026,22,Chaude,Aucune,Faible
2026-09-23,33.4,18.0,0.0,0,13.8,27.0,1,Tahla,34.05,-4.42,9,2026,23,Chaude,Aucune,Faible
2026-09-24,34.2,18.8,0.0,0,19.0,36.4,0,Tahla,34.05,-4.42,9,2026,24,Chaude,Aucune,Faible
2026-09-25,36.0,18.2,0.0,0,14.0,27.0,0,Tahla,34.05,-4.42,9,2026,25,Chaude,Aucune,Faible
2026-09-26,35.3,18.8,0.0,0,12.3,22.7,3,Tahla,34.05,-4.42,9,2026,26,Chaude,Aucune,Faible
2026-09-20,36.3,23.8,0.2,15,18.0,29.5,3,Tameslouht,31.5,-8.1,9,2026,20,Chaude,Faible,Faible
2026-09-21,37.2,25.1,0.0,5,23.4,38.2,3,Tameslouht,31.5,-8.1,9,2026,21,Chaude,Aucune,Modéré
2026-09-22,36.3,22.7,0.0,0,16.8,26.6,1,Tameslouht,31.5,-8.1,9,2026,22,Chaude,Aucune,Faible
2026-09-23,36.2,21.1,0.0,0,15.6,25.6,0,Tameslouht,31.5,-8.1,9,2026,23,Chaude,Aucune,Faible
2026-09-24,36.0,21.1,0.0,0,16.5,28.1,1,Tameslouht,31.5,-8.1,9,2026,24,Chaude,Aucune,Faible
2026-09-25,36.4,21.3,0.0,0,15.5,25.2,3,Tameslouht,31.5,-8.1,9,2026,25,Chaude,Aucune,Faible
2026-09-26,31.7,23.3,0.0,3,10.5,22.3,3,Tameslouht,31.5,-8.1,9,2026,26,Chaude,Aucune,Faible
2026-09-20,32.3,19.1,0.0,0,17.5,34.9,3,Tan-Tan,28.4333,-11.1,9,2026,20,Chaude,Aucune,Faible
2026-09-21,38.5,19.2,0.0,0,24.6,46.8,3,Tan-Tan,28.4333,-11.1,9,2026,21,Extrême,Aucune,Modéré
2026-09-22,37.9,20.8,0.0,0,21.1,47.2,3,Tan-Tan,28.4333,-11.1,9,2026,22,Chaude,Aucune,Modéré
2026-09-23,37.3,24.1,0.0,0,20.3,38.2,3,Tan-Tan,28.4333,-11.1,9,2026,23,Chaude,Aucune,Modéré
2026-09-24,31.2,18.4,0.0,0,19.2,38.9,0,Tan-Tan,28.4333,-11.1,9,2026,24,Chaude,Aucune,Faible
2026-09-25,28.3,19.0,0.0,0,18.9,36.0,3,Tan-Tan,28.4333,-11.1,9,2026,25,Modérée,Aucune,Faible
2026-09-26,27.1,18.9,0.0,0,13.0,34.6,3,Tan-Tan,28.4333,-11.1,9,2026,26,Modérée,Aucune,Faible
2026-09-20,28.1,23.7,0.0,0,31.7,75.2,2,Tangier,35.7767,-5.8039000000000005,9,2026,20,Modérée,Aucune,Modéré
2026-09-21,28.9,23.1,0.0,0,27.0,63.0,3,Tangier,35.7767,-5.8039000000000005,9,2026,21,Modérée,Aucune,Modéré
2026-09-22,29.4,21.5,0.0,0,23.5,54.7,2,Tangier,35.7767,-5.8039000000000005,9,2026,22,Modérée,Aucune,Modéré
2026-09-23,29.3,20.9,0.0,0,22.3,52.9,2,Tangier,35.7767,-5.8039000000000005,9,2026,23,Modérée,Aucune,Modéré
2026-09-24,29.7,21.3,0.0,0,21.2,50.8,1,Tangier,35.7767,-5.8039000000000005,9,2026,24,Modérée,Aucune,Modéré
2026-09-25,29.8,21.1,0.0,0,8.8,18.0,3,Tangier,35.7767,-5.8039000000000005,9,2026,25,Modérée,Aucune,Faible
2026-09-26,27.1,20.6,0.0,0,26.8,49.3,3,Tangier,35.7767,-5.8039000000000005,9,2026,26,Modérée,Aucune,Modéré
2026-09-20,30.8,20.7,0.0,0,30.3,49.7,3,Taourirt,34.41,-2.89,9,2026,20,Chaude,Aucune,Modéré
2026-09-21,30.2,20.4,0.0,0,28.1,46.4,3,Taourirt,34.41,-2.89,9,2026,21,Chaude,Aucune,Modéré
2026-09-22,30.2,17.4,0.0,0,23.6,37.8,45,Taourirt,34.41,-2.89,9,2026,22,Chaude,Aucune,Modéré
2026-09-23,31.0,17.8,0.0,0,25.7,44.6,1,Taourirt,34.41,-2.89,9,2026,23,Chaude,Aucune,Modéré
2026-09-24,31.9,17.9,0.0,0,24.2,41.8,0,Taourirt,34.41,-2.89,9,2026,24,Chaude,Aucune,Modéré
2026-09-25,35.2,16.8,0.0,0,16.8,27.0,0,Taourirt,34.41,-2.89,9,2026,25,Chaude,Aucune,Faible
2026-09-26,34.2,19.4,0.0,0,21.9,37.8,3,Taourirt,34.41,-2.89,9,2026,26,Chaude,Aucune,Modéré
2026-09-20,39.6,23.4,0.0,3,23.6,50.8,3,Taroudannt,30.4711,-8.8778,9,2026,20,Extrême,Aucune,Modéré
2026-09-21,40.2,24.4,0.0,0,22.8,43.9,3,Taroudannt,30.4711,-8.8778,9,2026,21,Extrême,Aucune,Modéré
2026-09-22,40.0,23.8,0.0,0,24.3,46.4,1,Taroudannt,30.4711,-8.8778,9,2026,22,Extrême,Aucune,Modéré
2026-09-23,40.7,22.9,0.0,0,16.4,37.1,1,Taroudannt,30.4711,-8.8778,9,2026,23,Extrême,Aucune,Faible
2026-09-24,39.6,22.7,0.0,0,23.1,46.1,1,Taroudannt,30.4711,-8.8778,9,2026,24,Extrême,Aucune,Modéré
2026-09-25,37.9,20.8,0.0,0,24.1,44.6,3,Taroudannt,30.4711,-8.8778,9,2026,25,Chaude,Aucune,Modéré
2026-09-26,30.4,21.1,0.0,0,19.1,37.1,3,Taroudannt,30.4711,-8.8778,9,2026,26,Chaude,Aucune,Faible
2026-09-20,29.7,19.9,0.0,0,21.5,43.6,3,Taza,34.2144,-4.0088,9,2026,20,Modérée,Aucune,Modéré
2026-09-21,29.8,19.9,0.0,0,20.6,42.1,2,Taza,34.2144,-4.0088,9,2026,21,Modérée,Aucune,Modéré
2026-09-22,29.8,17.7,0.0,0,16.6,34.9,2,Taza,34.2144,-4.0088,9,2026,22,Modérée,Aucune,Faible
2026-09-23,31.2,16.8,0.0,0,16.2,34.6,1,Taza,34.2144,-4.0088,9,2026,23,Chaude,Aucune,Faible
2026-09-24,31.5,18.7,0.0,0,19.2,39.6,0,Taza,34.2144,-4.0088,9,2026,24,Chaude,Aucune,Faible
2026-09-25,35.0,17.1,0.0,0,15.6,29.2,1,Taza,34.2144,-4.0088,9,2026,25,Chaude,Aucune,Faible
2026-09-26,34.4,19.3,0.0,0,17.7,34.2,3,Taza,34.2144,-4.0088,9,2026,26,Chaude,Aucune,Faible
2026-09-20,31.3,19.5,0.0,0,10.5,29.2,2,Temara,33.9234,-6.9076,9,2026,20,Chaude,Aucune,Faible
2026-09-21,32.1,20.3,0.0,0,11.4,31.0,2,Temara,33.9234,-6.9076,9,2026,21,Chaude,Aucune,Faible
2026-09-22,29.8,19.9,0.0,0,9.8,27.4,1,Temara,33.9234,-6.9076,9,2026,22,Modérée,Aucune,Faible
2026-09-23,29.3,18.4,0.0,0,11.4,31.3,1,Temara,33.9234,-6.9076,9,2026,23,Modérée,Aucune,Faible
2026-09-24,28.6,18.3,0.0,0,11.2,30.2,1,Temara,33.9234,-6.9076,9,2026,24,Modérée,Aucune,Faible
2026-09-25,26.0,19.0,0.0,0,11.3,24.1,3,Temara,33.9234,-6.9076,9,2026,25,Modérée,Aucune,Faible
2026-09-26,25.2,18.7,0.0,0,11.3,23.8,3,Temara,33.9234,-6.9076,9,2026,26,Modérée,Aucune,Faible
2026-09-20,30.4,20.7,0.0,0,16.6,36.4,45,Temsia,30.3633,-9.4144,9,2026,20,Chaude,Aucune,Faible
2026-09-21,40.2,22.8,0.0,0,14.8,32.4,3,Temsia,30.3633,-9.4144,9,2026,21,Extrême,Aucune,Faible
2026-09-22,39.4,23.7,0.0,0,21.3,49.7,3,Temsia,30.3633,-9.4144,9,2026,22,Extrême,Aucune,Modéré
2026-09-23,38.3,23.2,0.0,0,17.3,38.5,3,Temsia,30.3633,-9.4144,9,2026,23,Extrême,Aucune,Faible
2026-09-24,37.1,21.9,0.0,0,15.9,35.3,1,Temsia,30.3633,-9.4144,9,2026,24,Chaude,Aucune,Faible
2026-09-25,31.3,19.6,0.0,0,24.4,43.2,3,Temsia,30.3633,-9.4144,9,2026,25,Chaude,Aucune,Modéré
2026-09-26,27.9,20.8,0.0,0,21.1,40.7,3,Temsia,30.3633,-9.4144,9,2026,26,Modérée,Aucune,Modéré
2026-09-20,37.4,19.0,0.0,0,15.6,25.2,0,Tifariti,26.158,-10.567,9,2026,20,Chaude,Aucune,Faible
2026-09-21,39.1,26.1,0.0,0,25.2,39.6,1,Tifariti,26.158,-10.567,9,2026,21,Extrême,Aucune,Modéré
2026-09-22,39.0,25.9,0.0,0,22.3,33.8,2,Tifariti,26.158,-10.567,9,2026,22,Extrême,Aucune,Modéré
2026-09-23,38.7,26.8,0.0,0,17.6,32.8,2,Tifariti,26.158,-10.567,9,2026,23,Extrême,Aucune,Faible
2026-09-24,38.5,25.3,0.0,0,19.2,38.5,3,Tifariti,26.158,-10.567,9,2026,24,Extrême,Aucune,Faible
2026-09-25,37.9,25.0,0.0,2,22.4,35.6,3,Tifariti,26.158,-10.567,9,2026,25,Chaude,Aucune,Modéré
2026-09-26,36.8,24.7,0.0,2,22.4,36.0,3,Tifariti,26.158,-10.567,9,2026,26,Chaude,Aucune,Modéré
2026-09-20,37.2,20.7,0.0,0,18.1,37.4,1,Tiflet,33.9,-6.33,9,2026,20,Chaude,Aucune,Faible
2026-09-21,36.3,21.7,0.0,0,15.6,31.7,3,Tiflet,33.9,-6.33,9,2026,21,Chaude,Aucune,Faible
2026-09-22,34.0,20.5,0.0,0,13.6,28.1,0,Tiflet,33.9,-6.33,9,2026,22,Chaude,Aucune,Faible
2026-09-23,34.8,19.7,0.0,0,14.4,33.5,0,Tiflet,33.9,-6.33,9,2026,23,Chaude,Aucune,Faible
2026-09-24,35.3,21.4,0.0,0,16.4,37.1,0,Tiflet,33.9,-6.33,9,2026,24,Chaude,Aucune,Faible
2026-09-25,36.2,20.2,0.0,0,16.7,34.6,2,Tiflet,33.9,-6.33,9,2026,25,Chaude,Aucune,Faible
2026-09-26,31.9,20.3,0.0,0,16.0,33.5,3,Tiflet,33.9,-6.33,9,2026,26,Chaude,Aucune,Faible
2026-09-20,26.7,17.4,0.2,15,8.4,16.6,80,Tineghir,31.5147,-5.5328,9,2026,20,Modérée,Faible,Faible
2026-09-21,28.2,17.7,0.30000000000000004,20,23.0,43.9,80,Tineghir,31.5147,-5.5328,9,2026,21,Modérée,Faible,Modéré
2026-09-22,29.5,17.7,0.0,0,19.1,30.2,2,Tineghir,31.5147,-5.5328,9,2026,22,Modérée,Aucune,Faible
2026-09-23,28.7,17.3,0.0,0,10.8,19.1,1,Tineghir,31.5147,-5.5328,9,2026,23,Modérée,Aucune,Faible
2026-09-24,29.9,18.1,0.0,3,16.4,25.6,2,Tineghir,31.5147,-5.5328,9,2026,24,Modérée,Aucune,Faible
2026-09-25,31.7,17.7,0.0,0,17.9,31.0,2,Tineghir,31.5147,-5.5328,9,2026,25,Chaude,Aucune,Faible
2026-09-26,29.5,19.6,0.0,5,14.0,22.3,3,Tineghir,31.5147,-5.5328,9,2026,26,Modérée,Aucune,Faible
2026-09-20,31.7,19.6,0.0,0,12.3,33.1,2,Tit Mellil,33.5533,-7.4822,9,2026,20,Chaude,Aucune,Faible
2026-09-21,32.9,20.6,0.0,0,13.7,36.4,2,Tit Mellil,33.5533,-7.4822,9,2026,21,Chaude,Aucune,Faible
2026-09-22,31.0,19.1,0.0,0,12.0,32.4,1,Tit Mellil,33.5533,-7.4822,9,2026,22,Chaude,Aucune,Faible
2026-09-23,29.6,19.0,0.0,0,11.3,30.6,45,Tit Mellil,33.5533,-7.4822,9,2026,23,Modérée,Aucune,Faible
2026-09-24,29.3,18.4,0.0,0,12.7,34.6,45,Tit Mellil,33.5533,-7.4822,9,2026,24,Modérée,Aucune,Faible
2026-09-25,28.6,19.0,0.0,0,12.2,31.7,45,Tit Mellil,33.5533,-7.4822,9,2026,25,Modérée,Aucune,Faible
2026-09-26,27.1,18.5,0.0,0,11.1,29.2,3,Tit Mellil,33.5533,-7.4822,9,2026,26,Modérée,Aucune,Faible
2026-09-20,31.1,19.7,0.0,0,12.2,21.6,45,Tiznit,29.7,-9.7269,9,2026,20,Chaude,Aucune,Faible
2026-09-21,37.0,23.7,0.0,0,15.8,26.6,3,Tiznit,29.7,-9.7269,9,2026,21,Chaude,Aucune,Faible
2026-09-22,39.1,25.8,0.0,0,20.7,33.5,3,Tiznit,29.7,-9.7269,9,2026,22,Extrême,Aucune,Modéré
2026-09-23,36.7,25.0,0.0,0,18.2,30.6,3,Tiznit,29.7,-9.7269,9,2026,23,Chaude,Aucune,Faible
2026-09-24,35.0,24.4,0.0,0,17.7,30.2,1,Tiznit,29.7,-9.7269,9,2026,24,Chaude,Aucune,Faible
2026-09-25,26.8,19.8,0.0,0,13.5,23.8,3,Tiznit,29.7,-9.7269,9,2026,25,Modérée,Aucune,Faible
2026-09-26,26.9,19.5,0.0,0,17.1,28.1,3,Tiznit,29.7,-9.7269,9,2026,26,Modérée,Aucune,Faible
2026-09-20,26.1,22.9,0.1,0,31.2,71.3,3,Tétouan,35.5667,-5.3667,9,2026,20,Modérée,Faible,Modéré
2026-09-21,26.7,22.4,0.0,0,23.2,52.2,2,Tétouan,35.5667,-5.3667,9,2026,21,Modérée,Aucune,Modéré
2026-09-22,26.9,21.0,0.0,0,17.2,42.8,1,Tétouan,35.5667,-5.3667,9,2026,22,Modérée,Aucune,Faible
2026-09-23,26.4,19.5,0.0,0,17.3,43.6,2,Tétouan,35.5667,-5.3667,9,2026,23,Modérée,Aucune,Faible
2026-09-24,27.3,20.8,0.0,0,17.6,45.4,2,Tétouan,35.5667,-5.3667,9,2026,24,Modérée,Aucune,Faible
2026-09-25,34.7,20.5,0.0,0,9.2,25.9,2,Tétouan,35.5667,-5.3667,9,2026,25,Chaude,Aucune,Faible
2026-09-26,26.4,19.0,0.0,0,18.1,43.9,45,Tétouan,35.5667,-5.3667,9,2026,26,Modérée,Aucune,Faible
2026-09-20,29.1,18.9,0.30000000000000004,18,13.4,32.0,61,Warzat,30.9167,-6.9167000000000005,9,2026,20,Modérée,Faible,Faible
2026-09-21,29.7,18.5,1.2,20,16.9,30.6,80,Warzat,30.9167,-6.9167000000000005,9,2026,21,Modérée,Faible,Faible
2026-09-22,32.0,16.8,0.0,0,27.9,47.2,1,Warzat,30.9167,-6.9167000000000005,9,2026,22,Chaude,Aucune,Modéré
2026-09-23,31.4,15.2,0.0,0,6.5,14.4,1,Warzat,30.9167,-6.9167000000000005,9,2026,23,Chaude,Aucune,Faible
2026-09-24,32.1,16.3,0.0,0,12.5,29.9,2,Warzat,30.9167,-6.9167000000000005,9,2026,24,Chaude,Aucune,Faible
2026-09-25,33.4,16.8,0.0,0,13.2,20.9,2,Warzat,30.9167,-6.9167000000000005,9,2026,25,Chaude,Aucune,Faible
2026-09-26,30.9,18.8,0.0,3,10.8,17.6,3,Warzat,30.9167,-6.9167000000000005,9,2026,26,Chaude,Aucune,Faible
2026-09-20,37.2,22.2,0.0,3,19.9,44.6,2,Youssoufia,32.25,-8.53,9,2026,20,Chaude,Aucune,Faible
2026-09-21,38.4,23.4,0.0,0,21.3,43.2,3,Youssoufia,32.25,-8.53,9,2026,21,Extrême,Aucune,Modéré
2026-09-22,37.0,20.3,0.0,0,16.0,32.8,0,Youssoufia,32.25,-8.53,9,2026,22,Chaude,Aucune,Faible
2026-09-23,36.9,19.3,0.0,0,17.2,38.9,0,Youssoufia,32.25,-8.53,9,2026,23,Chaude,Aucune,Faible
2026-09-24,35.5,18.4,0.0,0,16.7,36.4,0,Youssoufia,32.25,-8.53,9,2026,24,Chaude,Aucune,Faible
2026-09-25,35.7,18.2,0.0,0,21.4,39.6,3,Youssoufia,32.25,-8.53,9,2026,25,Chaude,Aucune,Modéré
2026-09-26,32.5,19.9,0.0,0,20.4,38.2,3,Youssoufia,32.25,-8.53,9,2026,26,Chaude,Aucune,Modéré
2026-09-20,33.1,23.8,0.0,3,13.7,28.8,3,Zagora,30.3316,-5.8376,9,2026,20,Chaude,Aucune,Faible
2026-09-21,33.3,23.5,0.6000000000000001,20,14.0,23.0,80,Zagora,30.3316,-5.8376,9,2026,21,Chaude,Faible,Faible
2026-09-22,34.0,23.7,0.0,0,13.3,20.9,2,Zagora,30.3316,-5.8376,9,2026,22,Chaude,Aucune,Faible
2026-09-23,33.3,23.0,0.0,0,11.0,18.0,2,Zagora,30.3316,-5.8376,9,2026,23,Chaude,Aucune,Faible
2026-09-24,34.4,24.6,0.0,2,19.0,29.5,2,Zagora,30.3316,-5.8376,9,2026,24,Chaude,Aucune,Faible
2026-09-25,36.3,24.3,0.0,3,10.7,18.4,2,Zagora,30.3316,-5.8376,9,2026,25,Chaude,Aucune,Faible
2026-09-26,34.7,24.2,0.0,5,9.3,18.0,3,Zagora,30.3316,-5.8376,9,2026,26,Chaude,Aucune,Faible
2026-09-20,35.3,18.6,0.0,0,13.7,23.8,2,Zawyat ech Cheïkh,32.6541,-5.9214,9,2026,20,Chaude,Aucune,Faible
2026-09-21,34.9,18.8,0.0,0,13.9,30.6,2,Zawyat ech Cheïkh,32.6541,-5.9214,9,2026,21,Chaude,Aucune,Faible
2026-09-22,33.5,17.1,0.0,0,11.8,22.3,2,Zawyat ech Cheïkh,32.6541,-5.9214,9,2026,22,Chaude,Aucune,Faible
2026-09-23,34.0,16.3,0.0,0,11.5,23.4,0,Zawyat ech Cheïkh,32.6541,-5.9214,9,2026,23,Chaude,Aucune,Faible
2026-09-24,35.1,15.1,0.0,0,10.1,19.8,0,Zawyat ech Cheïkh,32.6541,-5.9214,9,2026,24,Chaude,Aucune,Faible
2026-09-25,36.0,16.7,0.0,0,10.9,20.9,3,Zawyat ech Cheïkh,32.6541,-5.9214,9,2026,25,Chaude,Aucune,Faible
