city,time,month,year,lng,lat,temperature_2m_max,temperature_2m_min,temperature_moyenne_jour,precipitation_sum,windspeed_10m_max,windgusts_10m_max,score_temperature,score_pluie,score_vent,score_rafales,weather_risk_score,risk_category
Arfoud,2026-09-15,9,2026,-4.2328,31.4361,34.4,26.5,30.45,0.0,22.8,41.0,4.499999999999993,0.0,28.500000000000004,41.0,27.1,Faible
Arfoud,2026-09-16,9,2026,-4.2328,31.4361,34.8,23.2,29.0,0.0,13.0,21.2,0.0,0.0,16.25,21.2,17.42,Faible
Arfoud,2026-09-17,9,2026,-4.2328,31.4361,35.3,23.2,29.25,0.0,12.0,20.2,0.0,0.0,15.0,20.2,16.81,Faible
Arfoud,2026-09-18,9,2026,-4.2328,31.4361,35.2,24.6,29.900000000000002,0.0,15.0,27.0,0.0,0.0,18.75,27.0,19.79,Faible
Arfoud,2026-09-19,9,2026,-4.2328,31.4361,33.2,23.6,28.400000000000002,0.0,14.8,23.4,0.0,0.0,18.5,23.4,18.64,Faible
Arfoud,2026-09-20,9,2026,-4.2328,31.4361,34.4,20.6,27.5,0.0,8.4,16.2,0.0,0.0,10.500000000000002,16.2,14.48,Faible
Tahla,2026-09-14,9,2026,-4.42,34.05,36.5,21.7,29.1,0.0,12.7,24.5,0.0,0.0,15.875,24.5,18.32,Faible
Tahla,2026-09-15,9,2026,-4.42,34.05,35.3,21.3,28.299999999999997,0.0,17.1,31.7,0.0,0.0,21.375000000000004,31.7,21.85,Faible
Tahla,2026-09-16,9,2026,-4.42,34.05,30.5,18.9,24.7,0.0,17.3,33.5,0.0,0.0,21.625,33.5,25.46,Faible
Tahla,2026-09-17,9,2026,-4.42,34.05,27.5,16.8,22.15,0.0,14.8,28.4,0.0,0.0,18.5,28.4,20.14,Faible
Tahla,2026-09-18,9,2026,-4.42,34.05,30.9,16.2,23.549999999999997,0.0,21.2,40.0,0.0,0.0,26.5,40.0,25.62,Faible
Tahla,2026-09-19,9,2026,-4.42,34.05,35.6,21.3,28.450000000000003,0.0,19.5,38.2,0.0,0.0,24.375,38.2,24.55,Faible
Tahla,2026-09-20,9,2026,-4.42,34.05,36.5,22.5,29.5,0.0,22.7,41.0,0.0,0.0,28.375,41.0,29.39,Faible
Missour,2026-09-14,9,2026,-3.9908,33.05,36.4,19.7,28.049999999999997,0.0,23.8,44.6,0.0,0.0,29.75,44.6,27.82,Faible
Missour,2026-09-15,9,2026,-3.9908,33.05,35.5,19.7,27.6,0.1,22.8,42.8,0.0,0.25,28.500000000000004,42.8,27.04,Faible
Missour,2026-09-16,9,2026,-3.9908,33.05,31.3,17.9,24.6,0.0,14.3,22.7,0.0,0.0,17.875000000000004,22.7,18.28,Faible
Missour,2026-09-17,9,2026,-3.9908,33.05,33.2,17.9,25.55,0.0,33.4,56.9,0.0,0.0,41.75,56.89999999999999,34.51,Modéré
Missour,2026-09-18,9,2026,-3.9908,33.05,29.9,15.9,22.9,0.0,28.6,45.4,0.0,0.0,35.75000000000001,45.4,29.56,Faible
Missour,2026-09-19,9,2026,-3.9908,33.05,33.1,17.6,25.35,0.0,13.8,25.9,0.0,0.0,17.25,25.900000000000002,19.08,Faible
Missour,2026-09-20,9,2026,-3.9908,33.05,34.5,18.8,26.65,0.0,19.5,29.2,0.0,0.0,24.375,29.2,21.85,Faible
Sidi Lmokhtar,2026-09-14,9,2026,-9.01,31.57,40.4,24.8,32.6,0.0,26.4,46.1,26.00000000000001,0.0,32.99999999999999,46.1,32.98,Modéré
Sidi Lmokhtar,2026-09-15,9,2026,-9.01,31.57,39.0,24.6,31.8,0.0,24.5,41.0,18.000000000000007,0.0,30.625000000000004,41.0,29.66,Faible
Sidi Lmokhtar,2026-09-16,9,2026,-9.01,31.57,34.0,21.3,27.65,0.0,27.3,45.7,0.0,0.0,34.125,45.7,32.24,Modéré
Sidi Lmokhtar,2026-09-17,9,2026,-9.01,31.57,28.5,17.4,22.95,0.0,20.7,36.0,0.0,0.0,25.874999999999996,36.0,24.27,Faible
Sidi Lmokhtar,2026-09-18,9,2026,-9.01,31.57,31.0,17.1,24.05,0.0,17.3,29.2,0.0,0.0,21.625,29.2,24.17,Faible
Sidi Lmokhtar,2026-09-19,9,2026,-9.01,31.57,34.6,18.2,26.4,2.4,14.3,40.0,0.0,6.0,17.875000000000004,40.0,20.27,Faible
Sidi Lmokhtar,2026-09-20,9,2026,-9.01,31.57,38.0,21.3,29.65,0.0,21.4,33.8,0.0,0.0,26.749999999999996,33.8,23.83,Faible
Douar Toulal,2026-09-14,9,2026,-5.6021,33.8951,37.9,23.4,30.65,0.0,17.8,39.2,6.499999999999987,0.0,22.25,39.2,25.3,Faible
Douar Toulal,2026-09-15,9,2026,-5.6021,33.8951,34.5,21.4,27.95,0.0,18.1,40.0,0.0,0.0,22.625,40.0,24.66,Faible
Douar Toulal,2026-09-16,9,2026,-5.6021,33.8951,30.6,18.9,24.75,0.0,18.6,41.0,0.0,0.0,23.25,41.0,28.11,Faible
Douar Toulal,2026-09-17,9,2026,-5.6021,33.8951,26.6,17.6,22.1,0.0,14.5,32.8,0.0,0.0,18.125,32.8,21.37,Faible
Douar Toulal,2026-09-18,9,2026,-5.6021,33.8951,30.3,15.6,22.95,0.0,13.7,31.0,0.0,0.0,17.125,31.0,20.58,Faible
Douar Toulal,2026-09-19,9,2026,-5.6021,33.8951,35.1,19.0,27.05,0.0,9.5,32.4,0.0,0.0,11.875,32.4,19.69,Faible
Douar Toulal,2026-09-20,9,2026,-5.6021,33.8951,37.4,21.8,29.6,0.0,18.4,34.9,0.0,0.0,23.0,34.9,23.22,Faible
Oulad Yaïch,2026-09-14,9,2026,-6.3333,32.4167,40.4,24.0,32.2,0.0,25.2,52.2,22.00000000000003,0.0,31.5,52.2,33.84,Modéré
Oulad Yaïch,2026-09-15,9,2026,-6.3333,32.4167,38.8,24.9,31.849999999999998,0.0,20.2,36.0,18.49999999999998,0.0,25.25,36.0,26.89,Faible
Oulad Yaïch,2026-09-16,9,2026,-6.3333,32.4167,34.8,20.5,27.65,0.0,17.2,33.1,0.0,0.0,21.5,33.1,25.3,Faible
Oulad Yaïch,2026-09-17,9,2026,-6.3333,32.4167,32.0,17.8,24.9,0.0,14.8,26.3,0.0,0.0,18.5,26.3,19.52,Faible
Oulad Yaïch,2026-09-18,9,2026,-6.3333,32.4167,33.8,17.9,25.849999999999998,0.0,5.6,13.7,0.0,0.0,6.999999999999999,13.699999999999998,12.86,Faible
Oulad Yaïch,2026-09-19,9,2026,-6.3333,32.4167,35.8,21.9,28.849999999999998,0.6000000000000001,14.3,28.4,0.0,1.5000000000000002,17.875000000000004,28.4,20.44,Faible
Oulad Yaïch,2026-09-20,9,2026,-6.3333,32.4167,37.8,26.7,32.25,0.0,18.0,37.1,22.5,0.0,22.5,37.1,27.13,Faible
Zawyat ech Cheïkh,2026-09-14,9,2026,-5.9214,32.6541,38.1,19.3,28.700000000000003,0.0,16.7,46.1,0.0,0.0,20.875,46.1,26.05,Faible
Zawyat ech Cheïkh,2026-09-15,9,2026,-5.9214,32.6541,36.0,19.6,27.8,0.0,21.0,37.1,0.0,0.0,26.25,37.1,24.69,Faible
Zawyat ech Cheïkh,2026-09-16,9,2026,-5.9214,32.6541,32.1,17.3,24.700000000000003,0.0,14.3,25.9,0.0,0.0,17.875000000000004,25.900000000000002,22.24,Faible
Zawyat ech Cheïkh,2026-09-17,9,2026,-5.9214,32.6541,30.2,17.1,23.65,0.0,13.4,27.7,0.0,0.0,16.75,27.699999999999996,19.5,Faible
Zawyat ech Cheïkh,2026-09-18,9,2026,-5.9214,32.6541,32.3,14.8,23.549999999999997,0.0,9.5,16.9,0.0,0.0,11.875,16.9,15.04,Faible
Zawyat ech Cheïkh,2026-09-19,9,2026,-5.9214,32.6541,34.1,19.5,26.8,0.3,10.4,21.2,0.0,0.75,13.0,21.2,16.84,Faible
Zawyat ech Cheïkh,2026-09-20,9,2026,-5.9214,32.6541,36.7,19.6,28.150000000000002,0.0,14.3,31.7,0.0,0.0,17.875000000000004,31.7,20.98,Faible
Imi-n-Tanout,2026-09-14,9,2026,-8.8504,31.177,35.2,25.1,30.150000000000002,0.0,25.6,43.2,1.5000000000000213,0.0,32.0,43.2,28.18,Faible
Imi-n-Tanout,2026-09-15,9,2026,-8.8504,31.177,34.3,24.6,29.45,0.0,24.8,43.2,0.0,0.0,31.0,43.2,27.71,Faible
Imi-n-Tanout,2026-09-16,9,2026,-8.8504,31.177,30.3,19.9,25.1,0.0,25.0,43.6,0.0,0.0,31.25,43.6,30.89,Modéré
Imi-n-Tanout,2026-09-17,9,2026,-8.8504,31.177,25.6,16.4,21.0,0.0,17.4,30.6,0.0,0.0,21.749999999999996,30.599999999999998,19.62,Faible
Imi-n-Tanout,2026-09-18,9,2026,-8.8504,31.177,26.9,15.6,21.25,0.0,18.4,32.4,0.0,0.0,23.0,32.4,22.47,Faible
Imi-n-Tanout,2026-09-19,9,2026,-8.8504,31.177,31.5,18.5,25.0,2.1,11.6,24.5,0.0,5.250000000000001,14.499999999999998,24.5,19.55,Faible
Imi-n-Tanout,2026-09-20,9,2026,-8.8504,31.177,33.3,21.8,27.549999999999997,0.3,12.2,25.9,0.0,0.75,15.25,25.900000000000002,18.81,Faible
Sebt Gzoula,2026-09-14,9,2026,-9.0889,32.1219,40.7,27.8,34.25,0.0,23.0,43.6,42.5,0.0,28.749999999999996,43.6,33.64,Modéré
Sebt Gzoula,2026-09-15,9,2026,-9.0889,32.1219,37.8,24.0,30.9,0.0,24.8,45.4,8.999999999999986,0.0,31.0,45.4,29.72,Faible
Sebt Gzoula,2026-09-16,9,2026,-9.0889,32.1219,30.8,20.4,25.6,0.0,21.6,40.0,0.0,0.0,27.0,40.0,25.75,Faible
Sebt Gzoula,2026-09-17,9,2026,-9.0889,32.1219,27.3,18.1,22.700000000000003,0.0,17.5,33.1,0.0,0.0,21.875,33.1,22.4,Faible
Sebt Gzoula,2026-09-18,9,2026,-9.0889,32.1219,30.6,18.0,24.3,0.0,20.4,36.7,0.0,0.0,25.5,36.7,24.38,Faible
Sebt Gzoula,2026-09-19,9,2026,-9.0889,32.1219,32.1,19.0,25.55,0.0,17.1,31.7,0.0,0.0,21.375000000000004,31.7,21.85,Faible
Sebt Gzoula,2026-09-20,9,2026,-9.0889,32.1219,38.3,22.7,30.5,0.0,19.6,38.2,5.0,0.0,24.500000000000004,38.2,28.34,Faible
Tifariti,2026-09-14,9,2026,-10.567,26.158,35.9,25.6,30.75,2.3,30.8,47.2,7.5,5.75,38.5,47.2,29.64,Faible
Tifariti,2026-09-15,9,2026,-10.567,26.158,36.6,24.3,30.450000000000003,0.6000000000000001,18.7,29.5,4.500000000000028,1.5000000000000002,23.375,29.5,18.82,Faible
Tifariti,2026-09-16,9,2026,-10.567,26.158,36.8,21.8,29.299999999999997,0.0,30.0,45.4,0.0,0.0,37.5,45.4,32.99,Modéré
Tifariti,2026-09-17,9,2026,-10.567,26.158,31.5,17.9,24.7,0.0,33.5,52.6,0.0,0.0,41.875,52.6,36.25,Modéré
Tifariti,2026-09-18,9,2026,-10.567,26.158,29.1,16.3,22.700000000000003,0.0,30.3,47.9,0.0,0.0,37.875,47.9,30.84,Modéré
Tifariti,2026-09-19,9,2026,-10.567,26.158,33.0,16.1,24.55,0.0,20.1,34.6,0.0,0.0,25.125000000000004,34.6,23.66,Faible
Tifariti,2026-09-20,9,2026,-10.567,26.158,35.6,21.3,28.450000000000003,4.4,33.8,50.8,0.0,11.000000000000002,42.25,50.8,32.1,Modéré
